user_id,signup_date,country,device_type,acquisition_channel,plan_type,monthly_price,sessions_per_month,avg_session_duration,features_used,support_tickets,engagement_score,churned,churn_date,lifetime_value
25227,2024-11-16,Germany,Tablet,Email,Pro,25,24,3,1,1,72,1,1742428800000000000,25
25228,2024-12-03,India,Mobile,Organic,Free,10,9,32,2,0,288,1,1744934400000000000,10
25229,2024-07-25,USA,Desktop,Ads,Free,25,1,32,8,1,32,1,1726963200000000000,125
25230,2024-06-01,Germany,Mobile,Referral,Free,10,15,23,3,1,345,1,1725753600000000000,60
25231,2024-06-29,Germany,Mobile,Email,Free,25,59,30,3,1,1770,0,,50
25232,2024-07-30,UK,Mobile,Email,Basic,25,12,40,3,1,480,1,1732147200000000000,250
25233,2024-09-29,Germany,Desktop,Email,Basic,25,5,33,4,0,165,1,1741478400000000000,200
25234,2024-07-21,UK,Mobile,Referral,Free,25,28,37,8,0,1036,0,,275
25235,2024-07-23,UK,Mobile,Ads,Basic,25,15,41,10,0,615,0,,175
25236,2024-06-01,USA,Mobile,Ads,Free,0,2,8,7,1,16,1,1724544000000000000,0
25237,2024-06-18,Canada,Desktop,Referral,Pro,0,31,21,4,0,651,0,,0
25238,2024-08-28,Germany,Mobile,Organic,Free,0,42,24,7,0,1008,0,,0
25239,2024-10-13,UK,Mobile,Ads,Basic,10,55,30,4,0,1650,0,,20
25240,2024-09-01,UK,Mobile,Email,Free,25,27,2,2,0,54,1,1736208000000000000,100
25241,2024-11-16,Canada,Desktop,Organic,Free,25,13,32,8,0,416,1,1739491200000000000,100
25242,2024-03-20,Canada,Tablet,Referral,Free,0,38,35,6,2,1330,0,,0
25243,2024-04-01,UK,Desktop,Email,Basic,10,20,18,5,1,360,1,1723939200000000000,70
25244,2024-05-28,Germany,Tablet,Ads,Free,0,23,39,6,0,897,0,,0
25245,2024-01-30,Germany,Desktop,Ads,Free,0,51,17,5,1,867,0,,0
25246,2024-05-02,Germany,Mobile,Email,Free,0,7,20,9,2,140,1,1723507200000000000,0
25247,2024-11-21,Canada,Desktop,Organic,Pro,10,38,24,11,1,912,0,,60
25248,2024-01-29,Germany,Mobile,Email,Free,10,49,18,9,1,882,0,,60
25249,2024-09-15,Germany,Mobile,Email,Basic,25,53,20,9,0,1060,0,,250
25250,2024-07-04,Germany,Mobile,Referral,Basic,25,56,19,3,0,1064,0,,150
25251,2024-03-15,Canada,Desktop,Organic,Pro,10,40,10,5,1,400,1,1724371200000000000,80
25252,2024-02-14,India,Desktop,Organic,Free,25,6,2,6,0,12,1,1716681600000000000,75
25253,2024-03-09,India,Mobile,Ads,Free,25,5,4,4,1,20,1,1723334400000000000,25
25254,2024-07-28,Germany,Desktop,Referral,Free,0,52,26,6,1,1352,0,,0
25255,2024-08-26,India,Mobile,Ads,Basic,10,55,16,4,1,880,0,,90
25256,2024-12-05,Germany,Tablet,Email,Pro,0,50,25,2,0,1250,0,,0
25257,2024-11-03,Canada,Tablet,Referral,Basic,25,45,8,5,0,360,1,1734220800000000000,75
25258,2024-07-10,Germany,Desktop,Email,Basic,25,17,6,4,1,102,1,1727481600000000000,225
25259,2024-04-12,USA,Desktop,Ads,Basic,10,22,6,8,0,132,1,1726876800000000000,40
25260,2024-08-28,UK,Tablet,Email,Free,25,16,22,6,1,352,1,1733097600000000000,225
25261,2024-09-09,Canada,Mobile,Organic,Free,0,59,23,3,0,1357,0,,0
25262,2024-08-07,USA,Desktop,Email,Free,25,19,38,3,0,722,0,,150
25263,2024-12-01,USA,Mobile,Email,Basic,0,27,4,8,1,108,1,1748304000000000000,0
25264,2024-08-04,UK,Mobile,Referral,Pro,25,35,28,1,2,980,0,,225
25265,2024-07-20,USA,Mobile,Email,Free,25,37,15,2,0,555,1,1732665600000000000,125
25266,2024-01-29,UK,Desktop,Ads,Pro,25,14,19,4,0,266,1,1710892800000000000,275
25267,2024-07-30,Germany,Mobile,Organic,Pro,0,18,31,5,1,558,1,1732838400000000000,0
25268,2024-06-02,Canada,Mobile,Organic,Pro,25,54,36,3,0,1944,0,,200
25269,2024-08-18,Canada,Mobile,Organic,Free,10,50,41,5,1,2050,0,,40
25270,2024-04-11,Canada,Mobile,Organic,Free,10,11,42,6,2,462,1,1723593600000000000,110
25271,2024-11-10,UK,Desktop,Email,Free,0,16,39,2,1,624,0,,0
25272,2024-06-25,UK,Mobile,Referral,Free,0,37,25,10,1,925,0,,0
25273,2024-06-29,USA,Desktop,Ads,Basic,10,9,15,2,0,135,1,1722297600000000000,10
25274,2024-08-19,Canada,Mobile,Email,Free,10,42,15,6,1,630,0,,40
25275,2024-01-12,USA,Mobile,Email,Pro,0,18,19,2,0,342,1,1716163200000000000,0
25276,2024-07-04,Germany,Desktop,Ads,Free,25,16,9,4,0,144,1,1724544000000000000,175
25277,2024-09-05,USA,Mobile,Email,Free,25,36,33,2,0,1188,0,,175
25278,2024-09-22,Canada,Desktop,Referral,Basic,0,48,32,2,0,1536,0,,0
25279,2024-05-14,UK,Mobile,Referral,Free,25,39,23,6,0,897,0,,25
25280,2024-09-01,USA,Desktop,Email,Free,0,46,23,3,1,1058,0,,0
25281,2024-01-31,USA,Mobile,Email,Free,25,2,6,8,0,12,1,1710892800000000000,100
25282,2024-12-12,UK,Mobile,Email,Free,0,17,41,1,0,697,0,,0
25283,2024-09-15,UK,Tablet,Referral,Free,25,32,31,8,0,992,0,,250
25284,2024-04-13,Canada,Mobile,Organic,Free,10,47,29,1,0,1363,0,,10
25285,2024-01-01,Germany,Mobile,Ads,Basic,25,22,22,1,0,484,1,1709596800000000000,225
25286,2024-07-25,Canada,Mobile,Referral,Pro,10,8,15,1,1,120,1,1724976000000000000,60
25287,2024-05-14,USA,Mobile,Ads,Free,25,43,24,8,0,1032,0,,225
25288,2024-09-27,Canada,Mobile,Ads,Basic,0,23,33,5,0,759,0,,0
25289,2024-03-29,Canada,Desktop,Organic,Basic,25,57,16,1,0,912,0,,75
25290,2024-07-13,UK,Mobile,Ads,Pro,10,37,8,2,2,296,1,1733184000000000000,90
25291,2024-05-01,Germany,Mobile,Referral,Pro,0,27,33,11,1,891,0,,0
25292,2024-04-25,Germany,Mobile,Referral,Free,10,56,2,6,1,112,1,1726617600000000000,100
25293,2024-07-14,Canada,Mobile,Referral,Pro,0,12,27,10,0,324,1,1726790400000000000,0
25294,2024-02-05,UK,Mobile,Ads,Free,0,20,38,4,1,760,0,,0
25295,2024-03-07,UK,Mobile,Email,Free,0,49,19,7,1,931,0,,0
25296,2024-05-12,USA,Mobile,Referral,Basic,25,46,13,7,1,598,1,1724198400000000000,250
25297,2024-10-07,India,Desktop,Email,Free,10,9,41,5,0,369,1,1732320000000000000,90
25298,2024-01-11,USA,Mobile,Referral,Free,25,44,29,1,1,1276,0,,250
25299,2024-08-05,USA,Mobile,Referral,Basic,0,29,3,9,0,87,1,1727136000000000000,0
25300,2024-11-17,USA,Mobile,Ads,Pro,10,14,28,2,0,392,1,1746230400000000000,50
25301,2024-06-04,India,Mobile,Email,Free,25,36,6,2,1,216,1,1728000000000000000,75
25302,2024-08-27,UK,Mobile,Referral,Pro,0,35,9,9,0,315,1,1728086400000000000,0
25303,2024-02-29,UK,Desktop,Referral,Free,10,33,19,1,0,627,0,,60
25304,2024-05-17,Germany,Desktop,Referral,Basic,25,48,25,10,0,1200,0,,250
25305,2024-02-19,Germany,Desktop,Email,Basic,10,3,21,3,1,63,1,1711843200000000000,110
25306,2024-06-15,Canada,Mobile,Referral,Free,0,29,33,10,1,957,0,,0
25307,2024-06-13,Canada,Mobile,Referral,Free,10,58,18,6,0,1044,0,,80
25308,2024-11-14,Canada,Tablet,Email,Pro,0,49,8,7,0,392,1,1737417600000000000,0
25309,2024-07-07,Germany,Desktop,Ads,Free,0,38,11,3,0,418,1,1723939200000000000,0
25310,2024-04-01,Germany,Tablet,Email,Free,0,17,3,8,0,51,1,1717372800000000000,0
25311,2024-10-20,USA,Mobile,Ads,Basic,0,51,15,7,1,765,0,,0
25312,2024-10-15,UK,Desktop,Referral,Basic,0,10,23,5,1,230,1,1742688000000000000,0
25313,2024-03-15,Germany,Mobile,Referral,Pro,0,37,3,7,0,111,1,1716422400000000000,0
25314,2024-02-14,India,Desktop,Ads,Basic,25,5,39,11,0,195,1,1710633600000000000,25
25315,2024-02-22,USA,Mobile,Email,Free,0,34,26,5,0,884,0,,0
25316,2024-06-23,India,Mobile,Email,Pro,10,1,25,6,0,25,1,1726704000000000000,10
25317,2024-06-09,India,Tablet,Organic,Free,10,1,18,11,0,18,1,1721952000000000000,100
25318,2024-03-07,UK,Mobile,Email,Basic,10,29,30,2,1,870,0,,90
25319,2024-12-26,India,Desktop,Organic,Pro,0,4,43,6,2,172,1,1747353600000000000,0
25320,2024-09-26,India,Mobile,Organic,Free,10,14,33,3,0,462,1,1737676800000000000,40
25321,2024-05-03,India,Mobile,Ads,Basic,0,6,5,11,1,30,1,1717804800000000000,0
25322,2024-06-30,India,Mobile,Ads,Pro,10,25,13,3,1,325,1,1730073600000000000,100
25323,2024-06-30,USA,Mobile,Email,Basic,0,40,28,6,0,1120,0,,0
25324,2024-02-05,USA,Desktop,Ads,Free,0,38,8,10,0,304,1,1716768000000000000,0
25325,2024-07-30,UK,Mobile,Referral,Free,10,28,9,4,2,252,1,1735603200000000000,50
25326,2024-05-13,UK,Mobile,Organic,Free,0,54,24,11,2,1296,0,,0
25327,2024-12-18,India,Desktop,Ads,Free,0,27,8,1,1,216,1,1748908800000000000,0
25328,2024-06-26,Canada,Mobile,Referral,Free,0,39,8,5,0,312,1,1729728000000000000,0
25329,2024-06-14,India,Mobile,Referral,Free,10,4,42,11,0,168,1,1722124800000000000,40
25330,2024-12-02,India,Desktop,Ads,Basic,25,17,7,8,0,119,1,1742860800000000000,150
25331,2024-11-24,UK,Mobile,Ads,Basic,10,18,7,5,0,126,1,1739059200000000000,70
25332,2024-11-22,Germany,Desktop,Organic,Pro,10,50,24,10,1,1200,0,,10
25333,2024-02-15,UK,Mobile,Organic,Free,10,46,39,4,0,1794,0,,40
25334,2024-06-04,USA,Tablet,Ads,Free,25,54,9,8,0,486,1,1728864000000000000,25
25335,2024-08-23,UK,Tablet,Referral,Pro,25,34,10,9,0,340,1,1729209600000000000,75
25336,2024-11-11,Germany,Desktop,Referral,Free,25,35,35,5,0,1225,0,,150
25337,2024-02-29,India,Mobile,Email,Free,25,22,8,8,1,176,1,1723420800000000000,125
25338,2024-01-05,Germany,Desktop,Ads,Free,25,6,8,11,0,48,1,1714867200000000000,275
25339,2024-06-29,UK,Desktop,Email,Free,25,9,17,9,0,153,1,1722211200000000000,250
25340,2024-05-24,Canada,Mobile,Ads,Basic,10,31,18,8,1,558,1,1730678400000000000,100
25341,2024-11-10,USA,Mobile,Email,Pro,10,32,31,10,2,992,0,,10
25342,2024-09-21,Germany,Mobile,Organic,Pro,0,26,43,4,1,1118,0,,0
25343,2024-08-10,UK,Mobile,Organic,Free,0,6,21,9,1,126,1,1729987200000000000,0
25344,2024-10-27,India,Mobile,Referral,Free,0,46,15,4,0,690,0,,0
25345,2024-12-01,UK,Desktop,Organic,Free,0,36,5,10,1,180,1,1744848000000000000,0
25346,2024-08-24,India,Mobile,Ads,Basic,10,44,34,9,0,1496,0,,70
25347,2024-01-13,Canada,Mobile,Email,Pro,25,40,9,7,0,360,1,1714003200000000000,175
25348,2024-12-04,USA,Desktop,Organic,Free,10,42,32,7,1,1344,0,,40
25349,2024-09-24,Germany,Mobile,Ads,Free,25,55,24,5,1,1320,0,,250
25350,2024-09-22,UK,Desktop,Ads,Pro,0,58,24,2,2,1392,0,,0
25351,2024-01-16,UK,Tablet,Referral,Basic,25,30,35,8,1,1050,0,,200
25352,2024-04-01,Germany,Desktop,Referral,Basic,25,51,43,11,2,2193,0,,175
25353,2024-09-04,India,Mobile,Ads,Pro,0,53,26,11,0,1378,0,,0
25354,2024-01-19,USA,Tablet,Organic,Free,10,40,30,10,0,1200,0,,40
25355,2024-12-25,Canada,Mobile,Referral,Basic,0,29,42,5,2,1218,0,,0
25356,2024-04-12,Germany,Mobile,Ads,Free,10,37,41,6,0,1517,0,,50
25357,2024-04-04,USA,Mobile,Organic,Free,25,4,2,5,0,8,1,1722297600000000000,200
25358,2024-10-09,UK,Mobile,Referral,Free,0,44,14,4,0,616,0,,0
25359,2024-07-31,USA,Mobile,Referral,Basic,0,35,39,11,0,1365,0,,0
25360,2024-02-06,Canada,Desktop,Organic,Free,10,35,40,4,0,1400,0,,20
25361,2024-03-01,USA,Mobile,Referral,Basic,0,31,7,11,0,217,1,1716336000000000000,0
25362,2024-10-17,UK,Mobile,Referral,Free,0,59,9,3,0,531,1,1738800000000000000,0
25363,2024-12-27,Canada,Desktop,Ads,Pro,10,38,31,2,0,1178,0,,90
25364,2024-10-29,Canada,Mobile,Ads,Basic,0,57,6,3,0,342,1,1736640000000000000,0
25365,2024-08-31,Canada,Desktop,Ads,Pro,0,34,42,4,2,1428,0,,0
25366,2024-11-06,UK,Desktop,Email,Free,0,46,33,1,0,1518,0,,0
25367,2024-12-09,India,Mobile,Email,Free,25,8,20,10,0,160,1,1745625600000000000,50
25368,2024-12-16,UK,Mobile,Organic,Free,25,58,42,10,1,2436,0,,75
25369,2024-01-06,India,Mobile,Organic,Pro,0,32,9,3,1,288,1,1708905600000000000,0
25370,2024-11-01,India,Mobile,Email,Free,10,46,25,3,2,1150,0,,100
25371,2024-06-13,UK,Mobile,Ads,Free,0,14,27,10,0,378,1,1731456000000000000,0
25372,2024-01-13,USA,Mobile,Referral,Basic,10,14,29,6,2,406,1,1715644800000000000,80
25373,2024-01-25,UK,Desktop,Ads,Pro,0,5,39,7,0,195,1,1709769600000000000,0
25374,2024-08-11,Canada,Mobile,Ads,Basic,25,57,32,6,1,1824,0,,175
25375,2024-05-02,USA,Mobile,Email,Basic,0,53,10,3,2,530,1,1717372800000000000,0
25376,2024-05-08,Germany,Desktop,Ads,Basic,10,1,39,8,0,39,1,1721260800000000000,70
25377,2024-10-31,Germany,Mobile,Referral,Free,25,44,19,3,0,836,0,,50
25378,2024-05-01,Germany,Mobile,Ads,Free,0,43,13,9,0,559,1,1722988800000000000,0
25379,2024-02-04,Canada,Mobile,Organic,Free,0,16,39,5,0,624,0,,0
25380,2024-03-23,Canada,Mobile,Email,Free,0,20,31,6,0,620,0,,0
25381,2024-11-04,India,Desktop,Ads,Free,0,22,11,11,3,242,1,1743120000000000000,0
25382,2024-06-30,Canada,Mobile,Organic,Free,25,3,7,6,0,21,1,1729296000000000000,100
25383,2024-03-16,India,Mobile,Organic,Free,0,45,43,7,1,1935,0,,0
25384,2024-04-13,Germany,Tablet,Ads,Basic,10,20,2,9,1,40,1,1725148800000000000,90
25385,2024-08-19,UK,Mobile,Email,Basic,0,2,30,4,0,60,1,1735603200000000000,0
25386,2024-10-29,UK,Tablet,Organic,Basic,10,37,12,6,1,444,1,1734480000000000000,50
25387,2024-02-12,Canada,Desktop,Organic,Free,0,7,9,1,1,63,1,1721088000000000000,0
25388,2024-04-02,Germany,Tablet,Referral,Pro,0,1,35,8,1,35,1,1725235200000000000,0
25389,2024-05-23,Germany,Desktop,Email,Free,25,58,37,10,1,2146,0,,200
25390,2024-09-10,India,Tablet,Organic,Free,10,50,16,3,0,800,0,,70
25391,2024-03-18,India,Mobile,Organic,Basic,25,40,18,5,0,720,0,,275
25392,2024-09-19,Germany,Desktop,Referral,Basic,25,13,43,10,0,559,1,1738540800000000000,150
25393,2024-03-10,Canada,Mobile,Ads,Free,25,51,19,7,0,969,0,,225
25394,2024-05-28,Canada,Tablet,Ads,Basic,25,40,30,1,0,1200,0,,250
25395,2024-10-18,Germany,Mobile,Email,Basic,10,27,42,2,0,1134,0,,60
25396,2024-08-01,UK,Desktop,Referral,Pro,25,14,3,2,1,42,1,1729123200000000000,100
25397,2024-12-25,UK,Mobile,Ads,Free,25,7,40,9,1,280,1,1740614400000000000,125
25398,2024-11-05,India,Desktop,Organic,Pro,0,36,38,10,0,1368,0,,0
25399,2024-05-26,Germany,Mobile,Organic,Pro,10,26,36,7,0,936,0,,50
25400,2024-01-25,UK,Tablet,Organic,Free,0,40,10,11,2,400,1,1715817600000000000,0
25401,2024-11-18,Canada,Desktop,Referral,Free,25,33,16,7,1,528,1,1745539200000000000,75
25402,2024-04-18,USA,Tablet,Email,Free,0,7,22,2,1,154,1,1728604800000000000,0
25403,2024-06-29,USA,Mobile,Referral,Free,25,42,27,11,0,1134,0,,125
25404,2024-09-07,Germany,Mobile,Email,Basic,0,6,9,10,1,54,1,1737676800000000000,0
25405,2024-07-21,India,Mobile,Email,Basic,0,10,2,7,0,20,1,1729555200000000000,0
25406,2024-10-30,USA,Mobile,Organic,Basic,10,15,8,11,1,120,1,1737504000000000000,40
25407,2024-06-18,Canada,Mobile,Organic,Pro,10,33,9,7,0,297,1,1730419200000000000,80
25408,2024-06-23,Canada,Mobile,Referral,Basic,0,51,15,10,0,765,0,,0
25409,2024-12-12,Canada,Desktop,Referral,Free,10,32,23,9,0,736,0,,20
25410,2024-06-18,USA,Mobile,Ads,Pro,10,56,2,2,0,112,1,1722988800000000000,100
25411,2024-01-02,UK,Mobile,Email,Free,25,50,41,2,2,2050,0,,100
25412,2024-05-13,Canada,Desktop,Organic,Free,25,50,17,4,0,850,0,,275
25413,2024-05-06,India,Mobile,Organic,Free,25,37,9,3,0,333,1,1721088000000000000,50
25414,2024-02-15,Germany,Mobile,Organic,Basic,10,20,26,10,1,520,1,1719273600000000000,50
25415,2024-07-12,Germany,Mobile,Ads,Pro,10,50,30,6,2,1500,0,,70
25416,2024-12-27,Germany,Desktop,Referral,Free,25,51,22,9,0,1122,0,,150
25417,2024-07-27,UK,Desktop,Email,Free,25,57,19,2,0,1083,0,,100
25418,2024-10-22,Germany,Desktop,Referral,Basic,25,43,14,3,1,602,0,,275
25419,2024-02-27,Germany,Tablet,Email,Free,0,4,4,9,0,16,1,1716508800000000000,0
25420,2024-03-18,USA,Mobile,Email,Free,10,16,39,10,0,624,0,,20
25421,2024-07-20,UK,Mobile,Organic,Basic,0,31,17,11,0,527,1,1729814400000000000,0
25422,2024-10-15,UK,Desktop,Email,Pro,10,54,41,8,0,2214,0,,60
25423,2024-03-02,USA,Tablet,Referral,Basic,0,46,31,2,0,1426,0,,0
25424,2024-09-24,India,Desktop,Email,Free,10,55,6,5,0,330,1,1731456000000000000,80
25425,2024-05-05,Germany,Mobile,Referral,Free,0,1,18,10,0,18,1,1718323200000000000,0
25426,2024-02-18,India,Mobile,Referral,Pro,0,17,40,5,0,680,0,,0
25427,2024-03-28,USA,Mobile,Organic,Basic,0,37,5,1,0,185,1,1714953600000000000,0
25428,2024-11-29,USA,Mobile,Organic,Pro,10,49,12,10,2,588,1,1737244800000000000,40
25429,2024-09-17,USA,Mobile,Ads,Pro,10,24,2,2,1,48,1,1731888000000000000,100
25430,2024-06-27,USA,Mobile,Email,Pro,25,7,36,7,1,252,1,1723593600000000000,150
25431,2024-03-09,Canada,Desktop,Referral,Free,25,52,13,11,0,676,0,,50
25432,2024-02-29,USA,Desktop,Email,Basic,10,10,2,6,1,20,1,1719964800000000000,60
25433,2024-10-28,India,Desktop,Email,Pro,25,10,38,2,0,380,1,1738540800000000000,100
25434,2024-09-05,USA,Mobile,Organic,Free,0,19,14,6,1,266,1,1734048000000000000,0
25435,2024-06-17,India,Mobile,Ads,Basic,25,25,2,3,0,50,1,1731110400000000000,175
25436,2024-09-25,USA,Desktop,Referral,Basic,25,48,39,2,2,1872,0,,250
25437,2024-12-29,USA,Mobile,Email,Basic,0,23,38,11,2,874,0,,0
25438,2024-04-21,Canada,Mobile,Organic,Basic,10,55,25,6,0,1375,0,,80
25439,2024-04-09,USA,Mobile,Email,Pro,0,11,21,3,1,231,1,1716595200000000000,0
25440,2024-08-02,Germany,Desktop,Ads,Pro,25,16,26,7,0,416,1,1730678400000000000,200
25441,2024-04-22,Canada,Desktop,Referral,Pro,25,35,32,3,1,1120,0,,250
25442,2024-04-06,Canada,Desktop,Ads,Basic,0,28,35,7,2,980,0,,0
25443,2024-11-02,Germany,Mobile,Organic,Free,25,30,5,2,1,150,1,1741478400000000000,200
25444,2024-04-27,Canada,Mobile,Email,Free,25,3,38,1,1,114,1,1725926400000000000,250
25445,2024-02-05,USA,Tablet,Referral,Free,25,3,5,5,0,15,1,1711497600000000000,150
25446,2024-12-02,Germany,Desktop,Email,Free,10,5,26,10,0,130,1,1744329600000000000,60
25447,2024-12-24,USA,Desktop,Organic,Free,25,31,39,9,1,1209,0,,275
25448,2024-10-16,Canada,Desktop,Email,Free,25,48,24,8,0,1152,0,,25
25449,2024-10-30,UK,Tablet,Referral,Free,0,2,26,5,0,52,1,1742860800000000000,0
25450,2024-12-25,Germany,Mobile,Organic,Basic,10,3,14,5,0,42,1,1749340800000000000,110
25451,2024-12-12,India,Mobile,Referral,Pro,25,30,16,6,0,480,1,1738022400000000000,225
25452,2024-05-03,Canada,Mobile,Referral,Basic,10,45,40,3,0,1800,0,,10
25453,2024-02-09,UK,Tablet,Referral,Basic,0,53,44,1,0,2332,0,,0
25454,2024-05-20,Canada,Mobile,Email,Pro,10,52,20,11,0,1040,0,,40
25455,2024-01-26,USA,Mobile,Ads,Free,0,26,38,2,2,988,0,,0
25456,2024-05-21,USA,Desktop,Referral,Pro,0,33,13,7,2,429,1,1729900800000000000,0
25457,2024-12-17,USA,Tablet,Referral,Basic,0,15,29,6,0,435,1,1747008000000000000,0
25458,2024-12-01,UK,Mobile,Referral,Free,10,47,37,1,1,1739,0,,10
25459,2024-02-26,USA,Desktop,Email,Basic,25,32,7,7,0,224,1,1719446400000000000,175
25460,2024-05-29,Canada,Tablet,Email,Free,10,15,42,2,1,630,0,,100
25461,2024-07-23,Canada,Mobile,Organic,Basic,0,11,34,9,0,374,1,1733529600000000000,0
25462,2024-03-16,Canada,Mobile,Email,Free,0,36,30,7,0,1080,0,,0
25463,2024-10-11,Germany,Mobile,Ads,Free,10,6,33,1,1,198,1,1737331200000000000,80
25464,2024-07-28,Canada,Desktop,Organic,Basic,25,17,14,10,0,238,1,1735344000000000000,75
25465,2024-09-14,USA,Mobile,Organic,Basic,25,38,11,11,0,418,1,1734566400000000000,75
25466,2024-09-15,Germany,Desktop,Ads,Pro,25,17,43,8,0,731,0,,250
25467,2024-07-02,Germany,Mobile,Email,Free,25,55,11,2,0,605,0,,25
25468,2024-11-23,Germany,Desktop,Ads,Pro,0,13,24,2,1,312,1,1746489600000000000,0
25469,2024-01-11,Germany,Desktop,Email,Basic,0,48,10,9,0,480,1,1711929600000000000,0
25470,2024-06-08,UK,Desktop,Organic,Pro,0,25,23,2,1,575,1,1730160000000000000,0
25471,2024-09-16,Canada,Mobile,Organic,Free,10,32,34,10,0,1088,0,,60
25472,2024-03-28,UK,Desktop,Ads,Free,10,44,35,3,0,1540,0,,80
25473,2024-07-02,India,Mobile,Email,Basic,25,12,34,9,0,408,1,1734393600000000000,75
25474,2024-01-16,UK,Desktop,Organic,Basic,10,37,5,11,0,185,1,1707955200000000000,100
25475,2024-08-31,Germany,Mobile,Organic,Basic,25,26,42,4,0,1092,0,,50
25476,2024-03-26,Canada,Desktop,Referral,Basic,25,53,16,11,0,848,0,,275
25477,2024-07-17,Canada,Mobile,Ads,Pro,25,41,41,8,0,1681,0,,50
25478,2024-01-10,USA,Mobile,Ads,Free,25,16,42,8,1,672,0,,100
25479,2024-06-12,UK,Mobile,Ads,Free,0,45,32,5,1,1440,0,,0
25480,2024-01-24,Canada,Mobile,Email,Basic,10,56,8,3,0,448,1,1712275200000000000,30
25481,2024-03-04,India,Mobile,Referral,Pro,10,51,3,5,1,153,1,1724457600000000000,90
25482,2024-11-07,India,Desktop,Referral,Basic,10,35,32,4,0,1120,0,,20
25483,2024-08-25,UK,Mobile,Organic,Basic,25,58,6,10,1,348,1,1731110400000000000,75
25484,2024-12-10,USA,Mobile,Email,Pro,25,54,14,3,0,756,0,,225
25485,2024-08-25,India,Mobile,Referral,Pro,25,11,14,10,0,154,1,1727913600000000000,150
25486,2024-01-22,USA,Mobile,Ads,Basic,10,38,5,8,1,190,1,1720224000000000000,90
25487,2024-06-28,UK,Desktop,Referral,Free,0,22,2,1,0,44,1,1728172800000000000,0
25488,2024-11-01,Canada,Mobile,Ads,Pro,25,3,22,9,0,66,1,1744329600000000000,275
25489,2024-02-16,USA,Mobile,Email,Pro,0,20,25,1,0,500,1,1716508800000000000,0
25490,2024-10-05,India,Mobile,Email,Pro,10,5,3,9,1,15,1,1738886400000000000,30
25491,2024-08-11,USA,Mobile,Email,Basic,0,55,7,6,0,385,1,1731542400000000000,0
25492,2024-08-05,Canada,Mobile,Email,Basic,25,15,42,1,1,630,0,,275
25493,2024-08-24,Canada,Mobile,Organic,Free,25,51,29,8,1,1479,0,,125
25494,2024-07-22,India,Mobile,Organic,Free,10,3,31,5,1,93,1,1733529600000000000,30
25495,2024-12-04,USA,Mobile,Ads,Free,25,57,42,7,0,2394,0,,200
25496,2024-01-19,USA,Desktop,Organic,Free,0,32,37,4,1,1184,0,,0
25497,2024-06-28,Germany,Desktop,Referral,Free,10,6,27,4,0,162,1,1727740800000000000,80
25498,2024-06-10,India,Desktop,Referral,Free,25,13,35,4,1,455,1,1720656000000000000,125
25499,2024-10-11,USA,Desktop,Organic,Basic,25,46,18,4,0,828,0,,125
25500,2024-03-01,UK,Mobile,Email,Basic,25,2,37,1,0,74,1,1717632000000000000,125
25501,2024-03-25,Germany,Mobile,Email,Pro,10,4,42,8,0,168,1,1718841600000000000,10
25502,2024-02-04,India,Mobile,Email,Pro,10,4,35,2,1,140,1,1718755200000000000,10
25503,2024-01-05,Canada,Mobile,Referral,Free,25,25,43,3,0,1075,0,,100
25504,2024-03-16,India,Mobile,Referral,Pro,25,49,7,1,1,343,1,1722643200000000000,150
25505,2024-09-09,UK,Tablet,Ads,Free,0,52,39,9,1,2028,0,,0
25506,2024-01-07,UK,Desktop,Email,Pro,10,1,44,2,1,44,1,1712448000000000000,10
25507,2024-06-17,Canada,Mobile,Email,Free,0,4,33,9,0,132,1,1722556800000000000,0
25508,2024-05-09,Canada,Mobile,Email,Free,25,21,8,3,1,168,1,1720483200000000000,150
25509,2024-05-17,Canada,Mobile,Email,Free,25,58,3,5,0,174,1,1722729600000000000,200
25510,2024-12-23,Germany,Mobile,Email,Free,0,22,13,1,0,286,1,1745280000000000000,0
25511,2024-10-26,UK,Mobile,Organic,Free,10,43,3,8,2,129,1,1745280000000000000,110
25512,2024-11-21,Canada,Desktop,Ads,Basic,10,7,6,5,0,42,1,1742169600000000000,30
25513,2024-03-31,UK,Mobile,Referral,Free,25,39,18,2,1,702,0,,125
25514,2024-06-11,Germany,Mobile,Ads,Pro,10,8,29,8,1,232,1,1721692800000000000,40
25515,2024-11-13,Germany,Mobile,Organic,Pro,10,7,11,11,1,77,1,1737763200000000000,30
25516,2024-09-09,UK,Mobile,Email,Basic,0,35,31,6,0,1085,0,,0
25517,2024-07-19,Canada,Mobile,Ads,Pro,25,17,38,5,0,646,0,,200
25518,2024-01-20,India,Mobile,Ads,Basic,0,18,13,7,0,234,1,1711497600000000000,0
25519,2024-08-16,USA,Mobile,Ads,Free,10,2,30,10,0,60,1,1739145600000000000,110
25520,2024-06-11,UK,Mobile,Organic,Basic,0,21,16,6,0,336,1,1727395200000000000,0
25521,2024-06-13,Germany,Mobile,Email,Free,25,17,37,1,1,629,0,,75
25522,2024-08-19,Canada,Mobile,Referral,Free,0,14,20,4,0,280,1,1727136000000000000,0
25523,2024-11-23,USA,Mobile,Email,Pro,0,31,7,11,0,217,1,1741737600000000000,0
25524,2024-08-25,UK,Mobile,Organic,Pro,10,44,14,10,1,616,0,,100
